id_match,match_number,stage,group,date_utc,match_status,result_type,home_team,away_team,home_name,away_name,home_score,away_score,home_penalties,away_penalties,winner,home_tactics,away_tactics,home_possession,away_possession,attendance,stadium,humidity,temperature,wind_speed,weather
400021443,1,First Stage,Group A,2026-06-11,0,1,MEX,RSA,Mexico,South Africa,2.0,0.0,,,MEX,4-1-2-3,5-3-2,,,80824,Mexico City Stadium,,,,
400021441,2,First Stage,Group A,2026-06-12,0,1,KOR,CZE,Korea Republic,Czechia,2.0,1.0,,,KOR,3-4-3,5-2-3,,,44985,Guadalajara Stadium,,,,
400021449,3,First Stage,Group B,2026-06-12,0,1,CAN,BIH,Canada,Bosnia and Herzegovina,1.0,1.0,,,,4-4-2,4-4-2,,,43002,Toronto Stadium,,,,
400021458,4,First Stage,Group D,2026-06-13,0,1,USA,PAR,USA,Paraguay,4.0,1.0,,,USA,4-2-3-1,4-4-2,,,70492,Los Angeles Stadium,,,,
400021447,8,First Stage,Group B,2026-06-13,0,1,QAT,SUI,Qatar,Switzerland,1.0,1.0,,,,4-2-3-1,4-3-3,,,67966,San Francisco Bay Area Stadium,,,,
400021456,7,First Stage,Group C,2026-06-13,0,1,BRA,MAR,Brazil,Morocco,1.0,1.0,,,,4-4-2,4-2-3-1,,,80663,New York/New Jersey Stadium,,,,
400021453,5,First Stage,Group C,2026-06-14,0,1,HAI,SCO,Haiti,Scotland,0.0,1.0,,,SCO,4-4-2,4-4-2,,,64146,Boston Stadium,,,,
400021463,6,First Stage,Group D,2026-06-14,0,1,AUS,TUR,Australia,Türkiye,2.0,0.0,,,AUS,5-4-1,4-2-3-1,,,52497,BC Place Vancouver,,,,
400021464,10,First Stage,Group E,2026-06-14,0,1,GER,CUW,Germany,Curaçao,7.0,1.0,,,GER,3-4-3,4-1-2-3,,,68021,Houston Stadium,,,,
400021470,11,First Stage,Group F,2026-06-14,0,1,NED,JPN,Netherlands,Japan,2.0,2.0,,,,4-1-2-3,3-4-3,,,69285,Dallas Stadium,,,,
400021467,9,First Stage,Group E,2026-06-14,0,1,CIV,ECU,Côte d'Ivoire,Ecuador,1.0,0.0,,,CIV,4-4-2,4-4-2,,,68274,Philadelphia Stadium,,,,
400021486,13,First Stage,Group H,2026-06-15,1,0,KSA,URU,Saudi Arabia,Uruguay,,,,,,,,,,,Miami Stadium,,,,
400021478,16,First Stage,Group G,2026-06-15,1,0,BEL,EGY,Belgium,Egypt,,,,,,,,,,,Seattle Stadium,,,,
400021482,14,First Stage,Group H,2026-06-15,1,0,ESP,CPV,Spain,Cabo Verde,,,,,,,,,,,Atlanta Stadium,,,,
400021474,12,First Stage,Group F,2026-06-15,3,0,SWE,TUN,Sweden,Tunisia,3.0,1.0,,,,3-4-1-2,5-3-2,,,50987,Monterrey Stadium,,,,
400021476,15,First Stage,Group G,2026-06-16,1,0,IRN,NZL,IR Iran,New Zealand,,,,,,,,,,,Los Angeles Stadium,,,,
400021490,17,First Stage,Group I,2026-06-16,1,0,FRA,SEN,France,Senegal,,,,,,,,,,,New York/New Jersey Stadium,,,,
400021488,18,First Stage,Group I,2026-06-16,1,0,IRQ,NOR,Iraq,Norway,,,,,,,,,,,Boston Stadium,,,,
400021496,19,First Stage,Group J,2026-06-17,1,0,ARG,ALG,Argentina,Algeria,,,,,,,,,,,Kansas City Stadium,,,,
400021498,20,First Stage,Group J,2026-06-17,1,0,AUT,JOR,Austria,Jordan,,,,,,,,,,,San Francisco Bay Area Stadium,,,,
400021502,23,First Stage,Group K,2026-06-17,1,0,POR,COD,Portugal,Congo DR,,,,,,,,,,,Houston Stadium,,,,
400021507,22,First Stage,Group L,2026-06-17,1,0,ENG,CRO,England,Croatia,,,,,,,,,,,Dallas Stadium,,,,
400021510,21,First Stage,Group L,2026-06-17,1,0,GHA,PAN,Ghana,Panama,,,,,,,,,,,Toronto Stadium,,,,
400021450,27,First Stage,Group B,2026-06-18,1,0,CAN,QAT,Canada,Qatar,,,,,,,,,,,BC Place Vancouver,,,,
400021446,26,First Stage,Group B,2026-06-18,1,0,SUI,BIH,Switzerland,Bosnia and Herzegovina,,,,,,,,,,,Los Angeles Stadium,,,,
400021440,25,First Stage,Group A,2026-06-18,1,0,CZE,RSA,Czechia,South Africa,,,,,,,,,,,Atlanta Stadium,,,,
400021504,24,First Stage,Group K,2026-06-18,1,0,UZB,COL,Uzbekistan,Colombia,,,,,,,,,,,Mexico City Stadium,,,,
400021442,28,First Stage,Group A,2026-06-19,1,0,MEX,KOR,Mexico,Korea Republic,,,,,,,,,,,Guadalajara Stadium,,,,
400021462,32,First Stage,Group D,2026-06-19,1,0,USA,AUS,USA,Australia,,,,,,,,,,,Seattle Stadium,,,,
400021454,30,First Stage,Group C,2026-06-19,1,0,SCO,MAR,Scotland,Morocco,,,,,,,,,,,Boston Stadium,,,,
400021457,29,First Stage,Group C,2026-06-20,1,0,BRA,HAI,Brazil,Haiti,,,,,,,,,,,Philadelphia Stadium,,,,
400021460,31,First Stage,Group D,2026-06-20,1,0,TUR,PAR,Türkiye,Paraguay,,,,,,,,,,,San Francisco Bay Area Stadium,,,,
400021472,35,First Stage,Group F,2026-06-20,1,0,NED,SWE,Netherlands,Sweden,,,,,,,,,,,Houston Stadium,,,,
400021469,33,First Stage,Group E,2026-06-20,1,0,GER,CIV,Germany,Côte d'Ivoire,,,,,,,,,,,Toronto Stadium,,,,
400021487,37,First Stage,Group H,2026-06-21,1,0,URU,CPV,Uruguay,Cabo Verde,,,,,,,,,,,Miami Stadium,,,,
400021483,38,First Stage,Group H,2026-06-21,1,0,ESP,KSA,Spain,Saudi Arabia,,,,,,,,,,,Atlanta Stadium,,,,
400021477,39,First Stage,Group G,2026-06-21,1,0,BEL,IRN,Belgium,IR Iran,,,,,,,,,,,Los Angeles Stadium,,,,
400021465,34,First Stage,Group E,2026-06-21,1,0,ECU,CUW,Ecuador,Curaçao,,,,,,,,,,,Kansas City Stadium,,,,
400021475,36,First Stage,Group F,2026-06-21,1,0,TUN,JPN,Tunisia,Japan,,,,,,,,,,,Monterrey Stadium,,,,
400021480,40,First Stage,Group G,2026-06-22,1,0,NZL,EGY,New Zealand,Egypt,,,,,,,,,,,BC Place Vancouver,,,,
400021494,43,First Stage,Group J,2026-06-22,1,0,ARG,AUT,Argentina,Austria,,,,,,,,,,,Dallas Stadium,,,,
400021492,42,First Stage,Group I,2026-06-22,1,0,FRA,IRQ,France,Iraq,,,,,,,,,,,Philadelphia Stadium,,,,
400021491,41,First Stage,Group I,2026-06-23,1,0,NOR,SEN,Norway,Senegal,,,,,,,,,,,New York/New Jersey Stadium,,,,
400021499,44,First Stage,Group J,2026-06-23,1,0,JOR,ALG,Jordan,Algeria,,,,,,,,,,,San Francisco Bay Area Stadium,,,,
400021503,47,First Stage,Group K,2026-06-23,1,0,POR,UZB,Portugal,Uzbekistan,,,,,,,,,,,Houston Stadium,,,,
400021506,45,First Stage,Group L,2026-06-23,1,0,ENG,GHA,England,Ghana,,,,,,,,,,,Boston Stadium,,,,
400021511,46,First Stage,Group L,2026-06-23,1,0,PAN,CRO,Panama,Croatia,,,,,,,,,,,Toronto Stadium,,,,
400021452,50,First Stage,Group C,2026-06-24,1,0,MAR,HAI,Morocco,Haiti,,,,,,,,,,,Atlanta Stadium,,,,
400021451,51,First Stage,Group B,2026-06-24,1,0,SUI,CAN,Switzerland,Canada,,,,,,,,,,,BC Place Vancouver,,,,
400021455,49,First Stage,Group C,2026-06-24,1,0,SCO,BRA,Scotland,Brazil,,,,,,,,,,,Miami Stadium,,,,
400021501,48,First Stage,Group K,2026-06-24,1,0,COL,COD,Colombia,Congo DR,,,,,,,,,,,Guadalajara Stadium,,,,
400021448,52,First Stage,Group B,2026-06-24,1,0,BIH,QAT,Bosnia and Herzegovina,Qatar,,,,,,,,,,,Seattle Stadium,,,,
400021445,54,First Stage,Group A,2026-06-25,1,0,RSA,KOR,South Africa,Korea Republic,,,,,,,,,,,Monterrey Stadium,,,,
400021444,53,First Stage,Group A,2026-06-25,1,0,CZE,MEX,Czechia,Mexico,,,,,,,,,,,Mexico City Stadium,,,,
400021468,55,First Stage,Group E,2026-06-25,1,0,CUW,CIV,Curaçao,Côte d'Ivoire,,,,,,,,,,,Philadelphia Stadium,,,,
400021466,56,First Stage,Group E,2026-06-25,1,0,ECU,GER,Ecuador,Germany,,,,,,,,,,,New York/New Jersey Stadium,,,,
400021473,58,First Stage,Group F,2026-06-25,1,0,TUN,NED,Tunisia,Netherlands,,,,,,,,,,,Kansas City Stadium,,,,
400021471,57,First Stage,Group F,2026-06-25,1,0,JPN,SWE,Japan,Sweden,,,,,,,,,,,Dallas Stadium,,,,
400021461,60,First Stage,Group D,2026-06-26,1,0,PAR,AUS,Paraguay,Australia,,,,,,,,,,,San Francisco Bay Area Stadium,,,,
400021459,59,First Stage,Group D,2026-06-26,1,0,TUR,USA,Türkiye,USA,,,,,,,,,,,Los Angeles Stadium,,,,
400021493,62,First Stage,Group I,2026-06-26,1,0,SEN,IRQ,Senegal,Iraq,,,,,,,,,,,Toronto Stadium,,,,
400021489,61,First Stage,Group I,2026-06-26,1,0,NOR,FRA,Norway,France,,,,,,,,,,,Boston Stadium,,,,
400021505,71,First Stage,Group K,2026-06-27,1,0,COL,POR,Colombia,Portugal,,,,,,,,,,,Miami Stadium,,,,
400021500,72,First Stage,Group K,2026-06-27,1,0,COD,UZB,Congo DR,Uzbekistan,,,,,,,,,,,Atlanta Stadium,,,,
400021509,68,First Stage,Group L,2026-06-27,1,0,CRO,GHA,Croatia,Ghana,,,,,,,,,,,Philadelphia Stadium,,,,
400021508,67,First Stage,Group L,2026-06-27,1,0,PAN,ENG,Panama,England,,,,,,,,,,,New York/New Jersey Stadium,,,,
400021485,65,First Stage,Group H,2026-06-27,1,0,CPV,KSA,Cabo Verde,Saudi Arabia,,,,,,,,,,,Houston Stadium,,,,
400021481,64,First Stage,Group G,2026-06-27,1,0,NZL,BEL,New Zealand,Belgium,,,,,,,,,,,BC Place Vancouver,,,,
400021479,63,First Stage,Group G,2026-06-27,1,0,EGY,IRN,Egypt,IR Iran,,,,,,,,,,,Seattle Stadium,,,,
400021484,66,First Stage,Group H,2026-06-27,1,0,URU,ESP,Uruguay,Spain,,,,,,,,,,,Guadalajara Stadium,,,,
400021497,69,First Stage,Group J,2026-06-28,1,0,ALG,AUT,Algeria,Austria,,,,,,,,,,,Kansas City Stadium,,,,
400021495,70,First Stage,Group J,2026-06-28,1,0,JOR,ARG,Jordan,Argentina,,,,,,,,,,,Dallas Stadium,,,,
400021518,73,Round of 32,,2026-06-28,1,0,,,,,,,,,,,,,,,Los Angeles Stadium,,,,
400021513,74,Round of 32,,2026-06-29,1,0,,,,,,,,,,,,,,,Boston Stadium,,,,
400021516,76,Round of 32,,2026-06-29,1,0,,,,,,,,,,,,,,,Houston Stadium,,,,
400021523,77,Round of 32,,2026-06-30,1,0,,,,,,,,,,,,,,,New York/New Jersey Stadium,,,,
400021514,78,Round of 32,,2026-06-30,1,0,,,,,,,,,,,,,,,Dallas Stadium,,,,
400021522,75,Round of 32,,2026-06-30,1,0,,,,,,,,,,,,,,,Monterrey Stadium,,,,
400021520,79,Round of 32,,2026-07-01,1,0,,,,,,,,,,,,,,,Mexico City Stadium,,,,
400021512,80,Round of 32,,2026-07-01,1,0,,,,,,,,,,,,,,,Atlanta Stadium,,,,
400021525,82,Round of 32,,2026-07-01,1,0,,,,,,,,,,,,,,,Seattle Stadium,,,,
400021524,81,Round of 32,,2026-07-02,1,0,,,,,,,,,,,,,,,San Francisco Bay Area Stadium,,,,
400021519,84,Round of 32,,2026-07-02,1,0,,,,,,,,,,,,,,,Los Angeles Stadium,,,,
400021526,83,Round of 32,,2026-07-02,1,0,,,,,,,,,,,,,,,Toronto Stadium,,,,
400021527,85,Round of 32,,2026-07-03,1,0,,,,,,,,,,,,,,,BC Place Vancouver,,,,
400021515,88,Round of 32,,2026-07-03,1,0,,,,,,,,,,,,,,,Dallas Stadium,,,,
400021521,86,Round of 32,,2026-07-03,1,0,,,,,,,,,,,,,,,Miami Stadium,,,,
400021533,89,Round of 16,,2026-07-04,1,0,,,,,,,,,,,,,,,Philadelphia Stadium,,,,
400021517,87,Round of 32,,2026-07-04,1,0,,,,,,,,,,,,,,,Kansas City Stadium,,,,
400021530,90,Round of 16,,2026-07-04,1,0,,,,,,,,,,,,,,,Houston Stadium,,,,
400021532,91,Round of 16,,2026-07-05,1,0,,,,,,,,,,,,,,,New York/New Jersey Stadium,,,,
400021531,92,Round of 16,,2026-07-06,1,0,,,,,,,,,,,,,,,Mexico City Stadium,,,,
400021529,93,Round of 16,,2026-07-06,1,0,,,,,,,,,,,,,,,Dallas Stadium,,,,
400021534,94,Round of 16,,2026-07-07,1,0,,,,,,,,,,,,,,,Seattle Stadium,,,,
400021528,95,Round of 16,,2026-07-07,1,0,,,,,,,,,,,,,,,Atlanta Stadium,,,,
400021535,96,Round of 16,,2026-07-07,1,0,,,,,,,,,,,,,,,BC Place Vancouver,,,,
400021536,97,Quarter-final,,2026-07-09,1,0,,,,,,,,,,,,,,,Boston Stadium,,,,
400021538,98,Quarter-final,,2026-07-10,1,0,,,,,,,,,,,,,,,Los Angeles Stadium,,,,
400021539,99,Quarter-final,,2026-07-11,1,0,,,,,,,,,,,,,,,Miami Stadium,,,,
400021537,100,Quarter-final,,2026-07-12,1,0,,,,,,,,,,,,,,,Kansas City Stadium,,,,
400021541,101,Semi-final,,2026-07-14,1,0,,,,,,,,,,,,,,,Dallas Stadium,,,,
400021540,102,Semi-final,,2026-07-15,1,0,,,,,,,,,,,,,,,Atlanta Stadium,,,,
400021542,103,Play-off for third place,,2026-07-18,1,0,,,,,,,,,,,,,,,Miami Stadium,,,,
400021543,104,Final,,2026-07-19,1,0,,,,,,,,,,,,,,,New York/New Jersey Stadium,,,,
